Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Additional information (product.metafields.custom.additional_information),Condition (product.metafields.custom.condition),Designer (product.metafields.custom.designer),Dimensions (product.metafields.custom.dimensions),Key features (product.metafields.custom.key_features),Manufacturer (product.metafields.custom.manufacturer),Perfect for (product.metafields.custom.perfect_for),SEOWILL Badge ID (product.metafields.custom.seowill_badge_id),Shipping & pickup (product.metafields.custom.shipping_pickup),SLOY quality standard (product.metafields.custom.sloy_quality_standard),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Backrest type (product.metafields.shopify.backrest-type),Color (product.metafields.shopify.color-pattern),Condition (product.metafields.shopify.condition),Furniture/Fixture features (product.metafields.shopify.furniture-fixture-features),Furniture/Fixture material (product.metafields.shopify.furniture-fixture-material),Light temperature (product.metafields.shopify.light-temperature),Outdoor furniture items included (product.metafields.shopify.outdoor-furniture-items-included),Seat structure (product.metafields.shopify.seat-structure),Seat type (product.metafields.shopify.seat-type),Upholstery material (product.metafields.shopify.upholstery-material),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
orange-plastic-dessert-tray-set-poland-1973,"Orange plastic dessert tray set | Poland, 1973","<p>A five-piece dessert serving set produced by Chemiczna Spółdzielnia Pracy in Łuków, Poland, dated 1973. The set comprises one large serving tray and four individual portion trays, injection-moulded in an orange plastic characteristic of early 1970s colour preferences.</p><p>The pieces are unused, new-old-stock status – a not uncommon occurrence with PRL-era housewares that were purchased and stored rather than deployed.</p>",,,,,false,Title,Default Title,,,,,,,,SER-179,0,shopify,0,deny,manual,,,true,true,,,,,,https://drive.google.com/uc?export=view&id=1gUpiBK4edECnILsnJtGWGnSmqDDR6eYN,1,,false,,,,,,,,,,,,,,,"Consistent with age. Minor surface scratches visible across the set. Two of the five trays retain their original paper labels. Despite apparent lack of use, the pieces show the light wear expected of objects over fifty years old. The plastic maintains structural integrity and colour saturation.",,"Large tray: 34 × 15.4 × 1.6 cm
Small trays: 14.4 × 7.3 × 2.7 cm (each)","Produced by Chemiczna Spółdzielnia Pracy, Łuków, Poland
Dated 1973
Set of five pieces: one large tray, four small trays
Orange injection-moulded plastic
Two trays retain original factory labels
Unused, NoS","Chemiczna Spółdzielnia Pracy in Łuków was one of numerous workers' cooperatives operating throughout Poland during the socialist period. These cooperatives functioned as production units within the centrally planned economy, manufacturing consumer goods ranging from household plastics to textiles and furniture. The cooperative in Łuków, as its name indicates, specialised in chemical and plastic products. Such organisations often produced items of surprisingly considered design, constrained by material limitations but responsive to contemporary European trends filtering through the Eastern Bloc. The survival of factory labels on pieces from this period provides valuable documentation, as production records from PRL-era cooperatives are frequently incomplete or inaccessible.","Collectors of PRL-era Polish domestic design
Kitchens or dining spaces incorporating 1970s colour palettes
Display contexts exploring Eastern Bloc consumer goods production
Functional use as serving pieces where period-appropriate aesthetics are desired",,"Free local pickup available (Kraków, Poland)
Shipping cost calculated individually based on your location
Contact us before purchase for a shipping quote",All vintage objects are carefully inspected and cleaned before sale. We ensure every piece meets our standards for authenticity and condition.,,,,,,,,,,,,,,,,,,,,draft
orange-plastic-dessert-tray-set-poland-1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=10dFDwSeaT3G1QwoOu14eNvxQnK_D3kWQ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orange-plastic-dessert-tray-set-poland-1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1gVuUM3T_7V3KwS1IHNHzAQxyWM--xSci,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orange-plastic-dessert-tray-set-poland-1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1E41yke3lt49ELeymRW7uPSmeHwCYFART,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orange-plastic-dessert-tray-set-poland-1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1HMrBuWHCL8qJib0NzNPWHZlt4gRxoFmT,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orange-plastic-dessert-tray-set-poland-1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1-ygdkDM78FANXgpoZf_491ccPdjJvY9T,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orange-plastic-dessert-tray-set-poland-1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=13jW5mqroRP22ATmvNK2OirTwrTdzIYHR,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orange-plastic-dessert-tray-set-poland-1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=13MGqNKpG9rbU_Qnk25FG_m7tPALd_iAp,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orange-plastic-dessert-tray-set-poland-1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1D7bOq1we6tQ-nhXf9UHeDgyy9U0ax0Hd,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orange-plastic-dessert-tray-set-poland-1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1Rjw3WLT2I6TjDrj5LNTAMThOXaYhv7yY,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orange-plastic-dessert-tray-set-poland-1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1bu1-Ru2Ng1YKKCUiTsgdtPC750TT3Xyp,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orange-plastic-dessert-tray-set-poland-1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1JzxH_VtKEunMfvDQIlIBzrC13vP2Pwke,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orange-plastic-dessert-tray-set-poland-1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1CgmSad0le07rPf4VJCueP4bWQjbdDFww,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orange-plastic-dessert-tray-set-poland-1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1A8huJpEdvNJPk8zeZ5sY1muK84gSo99k,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orange-plastic-dessert-tray-set-poland-1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1H5eL3X0BXrAzJBSO9ZTrGd22gp5NyYQX,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orange-plastic-dessert-tray-set-poland-1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1LTSovV6HRM7mISFA9lM73pxfa9U-rYrT,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orange-plastic-dessert-tray-set-poland-1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1I4G6VBCLONnnTw1Lx72fKJcZs8nZVarx,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orange-plastic-dessert-tray-set-poland-1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1_Q6nQfRq7DlDXOHZatlTR1jW4X7okIo9,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orange-plastic-dessert-tray-set-poland-1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1eQWsf7L5uxggghED4S-26P4ZHgqB3e5K,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heico-bear-night-lamp-orange-1980s,"Heico bear night lamp | Orange, 1980s","<p>A figural night light in the form of a bear, produced by Heico during the 1980s. The lamp is constructed from moulded plastic with translucent properties, emitting a warm orange glow when illuminated. The bear form reflects the design language Heico applied across its range of children's lighting during this period.</p><p>The piece functions as both a low-level light source and a sculptural object, occupying the specific category of West German juvenile products that balanced safety considerations with decorative intent.</p>",,,,,true,Title,Default Title,,,,,,,,LMP-182,0,shopify,0,deny,manual,490,,true,true,,,,,,https://drive.google.com/uc?export=view&id=1yt9ZkpbJxVjsZDh5T1s3E218ROVstr_X,1,,false,,,,,,,,,,,,,,,Very good vintage condition. Minimal signs of age are present. The piece has been electrically inspected and is safe and ready for use.,,Height: 29 cm,"Produced by Heico, West Germany
1980s production
Plastic construction with translucent properties
Figural bear form
Compact dimensions suitable for bedside or shelf placement
Electrically inspected and fully functional","Heico was founded in Germany, specialising in decorative children's lamps. Production combined industrial moulding with hand-painted finishing – a process that lent each piece subtle individuality while maintaining recognisable forms.","Children's bedrooms requiring ambient night lighting
Collectors of West German juvenile design and vintage toy-adjacent objects
Interiors incorporating 1980s decorative elements
Display contexts where the piece can be appreciated both lit and unlit",,"Free local pickup available (Kraków, Poland)
Shipping cost calculated individually based on your location
Contact us before purchase for a shipping quote","All vintage lighting is carefully inspected, electrically tested, and serviced before sale. We ensure every piece is safe and ready to enjoy in your home.",,,,,,,,,,,,,,,,,,,,active
heico-bear-night-lamp-orange-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1R_QiKjcCEKLNJ9vmoLHffSos_ETUmHIj,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heico-bear-night-lamp-orange-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1bTehiIokfqW4XjA2idV8LXp7VJnsPjDV,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heico-bear-night-lamp-orange-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1mUx_iy3SR7cbg7ot0bGIOowEdMUTHKYF,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heico-bear-night-lamp-orange-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1GRtMBFgpCjihWZ8MhcCSNh4LrM3gT2bV,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heico-bear-night-lamp-orange-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1tsMqPUoD0rDp27-bNG-UAthrHvKsLiE9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heico-bear-night-lamp-orange-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1VvqQ4JUUKi1ctgCth0-aTA6yVWmh6jw4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heico-bear-night-lamp-orange-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1pK02fP4d29dvwbKM08Ae6jFGNhYuekdP,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heico-bear-night-lamp-orange-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1nUgyXgk4JR0ZK5rAkRXbO02f_V1f76gD,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heico-bear-night-lamp-orange-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1HAtaeHUejJszrInu9RAFELRHn_V5pSKZ,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heico-bear-night-lamp-orange-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1T36K--0xDHpLFcBLOL5pu6W6gxM9kJcH,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heico-bear-night-lamp-orange-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1iT-aurksRLA5kyt70r77GO_2tRcXvVdU,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heico-bear-night-lamp-orange-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1fBeLPExZLxnA-y6ye4fvVQ96eUk9hOHy,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heico-bear-night-lamp-orange-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1EN0zrCpPaCKRJhJ4D_pLJBH1rx7fhP7K,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
